,0,1,2
7408,7408,2014-12-02 08:00:00,20896
7409,7409,2014-12-02 08:30:00,21051
7410,7410,2014-12-02 09:00:00,19670
7411,7411,2014-12-02 09:30:00,18654
7412,7412,2014-12-02 10:00:00,17108
7413,7413,2014-12-02 10:30:00,17553
7414,7414,2014-12-02 11:00:00,16232
7415,7415,2014-12-02 11:30:00,17534
7416,7416,2014-12-02 12:00:00,17697
7417,7417,2014-12-02 12:30:00,19165
7418,7418,2014-12-02 13:00:00,18916
7419,7419,2014-12-02 13:30:00,19543
7420,7420,2014-12-02 14:00:00,18570
7421,7421,2014-12-02 14:30:00,19043
7422,7422,2014-12-02 15:00:00,18343
7423,7423,2014-12-02 15:30:00,16666
7424,7424,2014-12-02 16:00:00,14050
7425,7425,2014-12-02 16:30:00,12845
7426,7426,2014-12-02 17:00:00,16111
7427,7427,2014-12-02 17:30:00,19112
7428,7428,2014-12-02 18:00:00,21205
7429,7429,2014-12-02 18:30:00,22337
7430,7430,2014-12-02 19:00:00,23340
7431,7431,2014-12-02 19:30:00,23082
7432,7432,2014-12-02 20:00:00,23718
7433,7433,2014-12-02 20:30:00,22936
7434,7434,2014-12-02 21:00:00,23466
7435,7435,2014-12-02 21:30:00,23387
7436,7436,2014-12-02 22:00:00,22893
7437,7437,2014-12-02 22:30:00,20923
7438,7438,2014-12-02 23:00:00,18684
7439,7439,2014-12-02 23:30:00,14962
7440,7440,2014-12-03 00:00:00,12558
7441,7441,2014-12-03 00:30:00,8876
7442,7442,2014-12-03 01:00:00,6626
7443,7443,2014-12-03 01:30:00,4926
7444,7444,2014-12-03 02:00:00,4046
7445,7445,2014-12-03 02:30:00,3168
7446,7446,2014-12-03 03:00:00,2692
7447,7447,2014-12-03 03:30:00,2237
7448,7448,2014-12-03 04:00:00,2384
7449,7449,2014-12-03 04:30:00,2109
7450,7450,2014-12-03 05:00:00,2403
7451,7451,2014-12-03 05:30:00,4250
7452,7452,2014-12-03 06:00:00,6529
7453,7453,2014-12-03 06:30:00,12185
7454,7454,2014-12-03 07:00:00,16016
7455,7455,2014-12-03 07:30:00,19504
7456,7456,2014-12-03 08:00:00,20925
7457,7457,2014-12-03 08:30:00,20891
7458,7458,2014-12-03 09:00:00,20047
7459,7459,2014-12-03 09:30:00,19138
7460,7460,2014-12-03 10:00:00,18431
7461,7461,2014-12-03 10:30:00,16960
7462,7462,2014-12-03 11:00:00,16426
7463,7463,2014-12-03 11:30:00,18092
7464,7464,2014-12-03 12:00:00,19190
7465,7465,2014-12-03 12:30:00,18957
7466,7466,2014-12-03 13:00:00,18288
7467,7467,2014-12-03 13:30:00,18843
7468,7468,2014-12-03 14:00:00,19003
7469,7469,2014-12-03 14:30:00,18193
7470,7470,2014-12-03 15:00:00,17260
7471,7471,2014-12-03 15:30:00,15103
7472,7472,2014-12-03 16:00:00,12941
7473,7473,2014-12-03 16:30:00,11797
7474,7474,2014-12-03 17:00:00,15545
7475,7475,2014-12-03 17:30:00,17938
7476,7476,2014-12-03 18:00:00,20693
7477,7477,2014-12-03 18:30:00,21585
7478,7478,2014-12-03 19:00:00,21689
7479,7479,2014-12-03 19:30:00,21995
7480,7480,2014-12-03 20:00:00,22096
7481,7481,2014-12-03 20:30:00,22115
7482,7482,2014-12-03 21:00:00,21860
7483,7483,2014-12-03 21:30:00,22041
7484,7484,2014-12-03 22:00:00,21680
7485,7485,2014-12-03 22:30:00,21378
7486,7486,2014-12-03 23:00:00,20295
7487,7487,2014-12-03 23:30:00,18176
7488,7488,2014-12-04 00:00:00,14846
7489,7489,2014-12-04 00:30:00,11480
7490,7490,2014-12-04 01:00:00,8939
7491,7491,2014-12-04 01:30:00,6679
7492,7492,2014-12-04 02:00:00,5175
7493,7493,2014-12-04 02:30:00,3800
7494,7494,2014-12-04 03:00:00,3135
7495,7495,2014-12-04 03:30:00,2671
7496,7496,2014-12-04 04:00:00,2843
7497,7497,2014-12-04 04:30:00,2476
7498,7498,2014-12-04 05:00:00,2670
7499,7499,2014-12-04 05:30:00,4521
7500,7500,2014-12-04 06:00:00,6841
7501,7501,2014-12-04 06:30:00,12178
7502,7502,2014-12-04 07:00:00,15916
7503,7503,2014-12-04 07:30:00,19872
7504,7504,2014-12-04 08:00:00,20957
7505,7505,2014-12-04 08:30:00,20358
7506,7506,2014-12-04 09:00:00,19717
7507,7507,2014-12-04 09:30:00,18943
7508,7508,2014-12-04 10:00:00,18082
7509,7509,2014-12-04 10:30:00,18560
7510,7510,2014-12-04 11:00:00,17316
7511,7511,2014-12-04 11:30:00,18817
7512,7512,2014-12-04 12:00:00,18439
7513,7513,2014-12-04 12:30:00,17771
7514,7514,2014-12-04 13:00:00,17214
7515,7515,2014-12-04 13:30:00,17836
7516,7516,2014-12-04 14:00:00,18676
7517,7517,2014-12-04 14:30:00,19241
7518,7518,2014-12-04 15:00:00,19068
7519,7519,2014-12-04 15:30:00,16567
7520,7520,2014-12-04 16:00:00,14529
7521,7521,2014-12-04 16:30:00,12862
7522,7522,2014-12-04 17:00:00,16086
7523,7523,2014-12-04 17:30:00,19221
7524,7524,2014-12-04 18:00:00,21408
7525,7525,2014-12-04 18:30:00,23385
7526,7526,2014-12-04 19:00:00,23604
7527,7527,2014-12-04 19:30:00,23384
7528,7528,2014-12-04 20:00:00,23209
7529,7529,2014-12-04 20:30:00,22592
7530,7530,2014-12-04 21:00:00,23164
7531,7531,2014-12-04 21:30:00,23638
7532,7532,2014-12-04 22:00:00,23192
7533,7533,2014-12-04 22:30:00,22417
7534,7534,2014-12-04 23:00:00,22630
7535,7535,2014-12-04 23:30:00,21278
7536,7536,2014-12-05 00:00:00,19300
7537,7537,2014-12-05 00:30:00,16241
7538,7538,2014-12-05 01:00:00,12966
7539,7539,2014-12-05 01:30:00,10322
7540,7540,2014-12-05 02:00:00,8160
7541,7541,2014-12-05 02:30:00,6611
7542,7542,2014-12-05 03:00:00,5410
7543,7543,2014-12-05 03:30:00,4453
7544,7544,2014-12-05 04:00:00,4287
7545,7545,2014-12-05 04:30:00,3250
7546,7546,2014-12-05 05:00:00,3396
7547,7547,2014-12-05 05:30:00,4846
7548,7548,2014-12-05 06:00:00,7090
7549,7549,2014-12-05 06:30:00,11832
7550,7550,2014-12-05 07:00:00,15506
7551,7551,2014-12-05 07:30:00,20211
7552,7552,2014-12-05 08:00:00,21053
7553,7553,2014-12-05 08:30:00,20635
7554,7554,2014-12-05 09:00:00,20128
7555,7555,2014-12-05 09:30:00,18838
7556,7556,2014-12-05 10:00:00,17936
7557,7557,2014-12-05 10:30:00,18210
7558,7558,2014-12-05 11:00:00,17653
7559,7559,2014-12-05 11:30:00,18847
7560,7560,2014-12-05 12:00:00,18814
7561,7561,2014-12-05 12:30:00,17478
7562,7562,2014-12-05 13:00:00,18029
7563,7563,2014-12-05 13:30:00,18953
7564,7564,2014-12-05 14:00:00,19684
7565,7565,2014-12-05 14:30:00,19747
7566,7566,2014-12-05 15:00:00,18464
7567,7567,2014-12-05 15:30:00,16396
7568,7568,2014-12-05 16:00:00,14436
7569,7569,2014-12-05 16:30:00,13461
7570,7570,2014-12-05 17:00:00,17047
7571,7571,2014-12-05 17:30:00,20614
7572,7572,2014-12-05 18:00:00,23322
7573,7573,2014-12-05 18:30:00,25791
7574,7574,2014-12-05 19:00:00,26650
7575,7575,2014-12-05 19:30:00,26971
7576,7576,2014-12-05 20:00:00,26688
7577,7577,2014-12-05 20:30:00,25508
7578,7578,2014-12-05 21:00:00,26284
7579,7579,2014-12-05 21:30:00,26978
7580,7580,2014-12-05 22:00:00,26983
7581,7581,2014-12-05 22:30:00,25438
7582,7582,2014-12-05 23:00:00,24914
7583,7583,2014-12-05 23:30:00,24165
7584,7584,2014-12-06 00:00:00,22925
7585,7585,2014-12-06 00:30:00,22187
7586,7586,2014-12-06 01:00:00,21493
7587,7587,2014-12-06 01:30:00,19021
7588,7588,2014-12-06 02:00:00,18009
7589,7589,2014-12-06 02:30:00,15786
7590,7590,2014-12-06 03:00:00,13114
7591,7591,2014-12-06 03:30:00,10541
7592,7592,2014-12-06 04:00:00,9296
7593,7593,2014-12-06 04:30:00,5388
7594,7594,2014-12-06 05:00:00,3578
7595,7595,2014-12-06 05:30:00,3205
7596,7596,2014-12-06 06:00:00,3427
7597,7597,2014-12-06 06:30:00,4666
7598,7598,2014-12-06 07:00:00,5262
7599,7599,2014-12-06 07:30:00,7841
7600,7600,2014-12-06 08:00:00,8786
7601,7601,2014-12-06 08:30:00,11893
7602,7602,2014-12-06 09:00:00,12849
7603,7603,2014-12-06 09:30:00,16411
7604,7604,2014-12-06 10:00:00,16917
7605,7605,2014-12-06 10:30:00,19706
7606,7606,2014-12-06 11:00:00,22924
7607,7607,2014-12-06 11:30:00,26224
7608,7608,2014-12-06 12:00:00,25548
7609,7609,2014-12-06 12:30:00,24376
7610,7610,2014-12-06 13:00:00,24464
7611,7611,2014-12-06 13:30:00,23825
7612,7612,2014-12-06 14:00:00,24235
7613,7613,2014-12-06 14:30:00,24001
7614,7614,2014-12-06 15:00:00,23877
7615,7615,2014-12-06 15:30:00,21761
7616,7616,2014-12-06 16:00:00,18277
7617,7617,2014-12-06 16:30:00,15670
7618,7618,2014-12-06 17:00:00,18411
7619,7619,2014-12-06 17:30:00,21332
7620,7620,2014-12-06 18:00:00,23306
7621,7621,2014-12-06 18:30:00,24856
7622,7622,2014-12-06 19:00:00,25798
7623,7623,2014-12-06 19:30:00,25274
7624,7624,2014-12-06 20:00:00,25158
7625,7625,2014-12-06 20:30:00,24164
7626,7626,2014-12-06 21:00:00,23771
7627,7627,2014-12-06 21:30:00,24363
7628,7628,2014-12-06 22:00:00,25705
7629,7629,2014-12-06 22:30:00,26429
7630,7630,2014-12-06 23:00:00,27272
7631,7631,2014-12-06 23:30:00,27636
7632,7632,2014-12-07 00:00:00,26695
7633,7633,2014-12-07 00:30:00,25626
7634,7634,2014-12-07 01:00:00,24285
7635,7635,2014-12-07 01:30:00,22249
7636,7636,2014-12-07 02:00:00,20741
7637,7637,2014-12-07 02:30:00,18554
7638,7638,2014-12-07 03:00:00,15770
7639,7639,2014-12-07 03:30:00,13976
7640,7640,2014-12-07 04:00:00,11368
7641,7641,2014-12-07 04:30:00,6531
7642,7642,2014-12-07 05:00:00,3929
7643,7643,2014-12-07 05:30:00,3236
7644,7644,2014-12-07 06:00:00,3177
7645,7645,2014-12-07 06:30:00,3757
7646,7646,2014-12-07 07:00:00,4042
7647,7647,2014-12-07 07:30:00,5401
7648,7648,2014-12-07 08:00:00,6483
7649,7649,2014-12-07 08:30:00,9264
7650,7650,2014-12-07 09:00:00,11497
7651,7651,2014-12-07 09:30:00,14585
7652,7652,2014-12-07 10:00:00,16159
7653,7653,2014-12-07 10:30:00,20205
7654,7654,2014-12-07 11:00:00,21146
7655,7655,2014-12-07 11:30:00,22387
7656,7656,2014-12-07 12:00:00,23081
7657,7657,2014-12-07 12:30:00,23163
7658,7658,2014-12-07 13:00:00,22660
7659,7659,2014-12-07 13:30:00,22127
7660,7660,2014-12-07 14:00:00,22237
7661,7661,2014-12-07 14:30:00,22193
7662,7662,2014-12-07 15:00:00,21252
7663,7663,2014-12-07 15:30:00,20818
7664,7664,2014-12-07 16:00:00,19110
7665,7665,2014-12-07 16:30:00,17255
7666,7666,2014-12-07 17:00:00,18368
7667,7667,2014-12-07 17:30:00,20327
7668,7668,2014-12-07 18:00:00,21411
7669,7669,2014-12-07 18:30:00,21379
7670,7670,2014-12-07 19:00:00,21735
7671,7671,2014-12-07 19:30:00,20031
7672,7672,2014-12-07 20:00:00,18305
7673,7673,2014-12-07 20:30:00,17961
7674,7674,2014-12-07 21:00:00,17334
7675,7675,2014-12-07 21:30:00,17401
7676,7676,2014-12-07 22:00:00,17020
7677,7677,2014-12-07 22:30:00,14661
7678,7678,2014-12-07 23:00:00,12367
7679,7679,2014-12-07 23:30:00,10891
7680,7680,2014-12-08 00:00:00,8141
7681,7681,2014-12-08 00:30:00,6411
7682,7682,2014-12-08 01:00:00,4762
7683,7683,2014-12-08 01:30:00,3616
7684,7684,2014-12-08 02:00:00,3130
7685,7685,2014-12-08 02:30:00,2273
7686,7686,2014-12-08 03:00:00,2031
7687,7687,2014-12-08 03:30:00,1788
7688,7688,2014-12-08 04:00:00,2203
7689,7689,2014-12-08 04:30:00,2270
7690,7690,2014-12-08 05:00:00,2727
7691,7691,2014-12-08 05:30:00,4686
7692,7692,2014-12-08 06:00:00,6827
7693,7693,2014-12-08 06:30:00,11984
7694,7694,2014-12-08 07:00:00,14644
7695,7695,2014-12-08 07:30:00,18338
7696,7696,2014-12-08 08:00:00,19590
7697,7697,2014-12-08 08:30:00,19762
7698,7698,2014-12-08 09:00:00,19372
7699,7699,2014-12-08 09:30:00,18754
7700,7700,2014-12-08 10:00:00,17736
7701,7701,2014-12-08 10:30:00,17624
7702,7702,2014-12-08 11:00:00,16856
7703,7703,2014-12-08 11:30:00,18005
7704,7704,2014-12-08 12:00:00,18028
7705,7705,2014-12-08 12:30:00,17733
7706,7706,2014-12-08 13:00:00,17678
7707,7707,2014-12-08 13:30:00,18275
7708,7708,2014-12-08 14:00:00,18070
7709,7709,2014-12-08 14:30:00,19038
7710,7710,2014-12-08 15:00:00,18998
7711,7711,2014-12-08 15:30:00,16932
7712,7712,2014-12-08 16:00:00,15201
7713,7713,2014-12-08 16:30:00,14426
7714,7714,2014-12-08 17:00:00,16942
7715,7715,2014-12-08 17:30:00,19768
7716,7716,2014-12-08 18:00:00,21911
7717,7717,2014-12-08 18:30:00,22917
7718,7718,2014-12-08 19:00:00,23371
7719,7719,2014-12-08 19:30:00,23343
7720,7720,2014-12-08 20:00:00,22358
7721,7721,2014-12-08 20:30:00,22302
7722,7722,2014-12-08 21:00:00,22712
7723,7723,2014-12-08 21:30:00,22329
7724,7724,2014-12-08 22:00:00,21979
7725,7725,2014-12-08 22:30:00,19387
7726,7726,2014-12-08 23:00:00,17494
7727,7727,2014-12-08 23:30:00,13745
7728,7728,2014-12-09 00:00:00,11339
7729,7729,2014-12-09 00:30:00,8699
7730,7730,2014-12-09 01:00:00,6796
7731,7731,2014-12-09 01:30:00,5236
7732,7732,2014-12-09 02:00:00,3800
7733,7733,2014-12-09 02:30:00,3042
7734,7734,2014-12-09 03:00:00,2532
7735,7735,2014-12-09 03:30:00,2258
7736,7736,2014-12-09 04:00:00,2212
7737,7737,2014-12-09 04:30:00,2135
7738,7738,2014-12-09 05:00:00,2592
7739,7739,2014-12-09 05:30:00,4617
7740,7740,2014-12-09 06:00:00,8006
7741,7741,2014-12-09 06:30:00,13619
7742,7742,2014-12-09 07:00:00,16700
7743,7743,2014-12-09 07:30:00,19651
7744,7744,2014-12-09 08:00:00,20630
7745,7745,2014-12-09 08:30:00,21217
7746,7746,2014-12-09 09:00:00,19857
7747,7747,2014-12-09 09:30:00,18753
7748,7748,2014-12-09 10:00:00,17813
7749,7749,2014-12-09 10:30:00,17833
7750,7750,2014-12-09 11:00:00,17164
7751,7751,2014-12-09 11:30:00,18181
7752,7752,2014-12-09 12:00:00,17482
7753,7753,2014-12-09 12:30:00,15676
7754,7754,2014-12-09 13:00:00,16018
7755,7755,2014-12-09 13:30:00,17066
7756,7756,2014-12-09 14:00:00,17654
7757,7757,2014-12-09 14:30:00,17696
7758,7758,2014-12-09 15:00:00,16781
7759,7759,2014-12-09 15:30:00,14189
7760,7760,2014-12-09 16:00:00,12461
7761,7761,2014-12-09 16:30:00,12252
7762,7762,2014-12-09 17:00:00,15431
7763,7763,2014-12-09 17:30:00,18137
7764,7764,2014-12-09 18:00:00,20649
7765,7765,2014-12-09 18:30:00,21989
7766,7766,2014-12-09 19:00:00,22350
7767,7767,2014-12-09 19:30:00,22177
7768,7768,2014-12-09 20:00:00,22991
7769,7769,2014-12-09 20:30:00,22128
7770,7770,2014-12-09 21:00:00,23207
7771,7771,2014-12-09 21:30:00,23091
7772,7772,2014-12-09 22:00:00,22616
7773,7773,2014-12-09 22:30:00,21118
7774,7774,2014-12-09 23:00:00,19301
7775,7775,2014-12-09 23:30:00,16789
7776,7776,2014-12-10 00:00:00,14252
7777,7777,2014-12-10 00:30:00,10138
7778,7778,2014-12-10 01:00:00,7847
7779,7779,2014-12-10 01:30:00,5782
7780,7780,2014-12-10 02:00:00,4951
7781,7781,2014-12-10 02:30:00,3696
7782,7782,2014-12-10 03:00:00,2833
7783,7783,2014-12-10 03:30:00,2375
7784,7784,2014-12-10 04:00:00,2533
7785,7785,2014-12-10 04:30:00,2423
7786,7786,2014-12-10 05:00:00,2512
7787,7787,2014-12-10 05:30:00,4337
7788,7788,2014-12-10 06:00:00,6721
7789,7789,2014-12-10 06:30:00,11812
7790,7790,2014-12-10 07:00:00,16054
7791,7791,2014-12-10 07:30:00,19337
7792,7792,2014-12-10 08:00:00,21348
7793,7793,2014-12-10 08:30:00,21167
7794,7794,2014-12-10 09:00:00,20051
7795,7795,2014-12-10 09:30:00,18809
7796,7796,2014-12-10 10:00:00,17812
7797,7797,2014-12-10 10:30:00,17889
7798,7798,2014-12-10 11:00:00,17482
7799,7799,2014-12-10 11:30:00,18775
7800,7800,2014-12-10 12:00:00,18351
7801,7801,2014-12-10 12:30:00,17604
7802,7802,2014-12-10 13:00:00,17729
7803,7803,2014-12-10 13:30:00,17499
7804,7804,2014-12-10 14:00:00,17558
7805,7805,2014-12-10 14:30:00,18070
7806,7806,2014-12-10 15:00:00,17422
7807,7807,2014-12-10 15:30:00,14666
7808,7808,2014-12-10 16:00:00,12252
7809,7809,2014-12-10 16:30:00,11174
7810,7810,2014-12-10 17:00:00,13853
7811,7811,2014-12-10 17:30:00,16962
7812,7812,2014-12-10 18:00:00,19708
7813,7813,2014-12-10 18:30:00,20764
7814,7814,2014-12-10 19:00:00,21802
7815,7815,2014-12-10 19:30:00,22239
7816,7816,2014-12-10 20:00:00,22169
7817,7817,2014-12-10 20:30:00,23923
7818,7818,2014-12-10 21:00:00,24403
7819,7819,2014-12-10 21:30:00,24211
7820,7820,2014-12-10 22:00:00,23439
7821,7821,2014-12-10 22:30:00,23394
7822,7822,2014-12-10 23:00:00,21701
7823,7823,2014-12-10 23:30:00,19727
7824,7824,2014-12-11 00:00:00,17270
7825,7825,2014-12-11 00:30:00,13379
7826,7826,2014-12-11 01:00:00,10314
7827,7827,2014-12-11 01:30:00,7470
7828,7828,2014-12-11 02:00:00,6039
7829,7829,2014-12-11 02:30:00,4322
7830,7830,2014-12-11 03:00:00,3461
7831,7831,2014-12-11 03:30:00,2872
7832,7832,2014-12-11 04:00:00,2854
7833,7833,2014-12-11 04:30:00,2422
7834,7834,2014-12-11 05:00:00,2578
7835,7835,2014-12-11 05:30:00,4513
7836,7836,2014-12-11 06:00:00,6672
7837,7837,2014-12-11 06:30:00,12358
7838,7838,2014-12-11 07:00:00,15790
7839,7839,2014-12-11 07:30:00,19441
7840,7840,2014-12-11 08:00:00,20920
7841,7841,2014-12-11 08:30:00,20665
7842,7842,2014-12-11 09:00:00,19708
7843,7843,2014-12-11 09:30:00,20066
7844,7844,2014-12-11 10:00:00,18424
7845,7845,2014-12-11 10:30:00,18403
7846,7846,2014-12-11 11:00:00,17621
7847,7847,2014-12-11 11:30:00,18994
7848,7848,2014-12-11 12:00:00,18845
7849,7849,2014-12-11 12:30:00,17937
7850,7850,2014-12-11 13:00:00,17974
7851,7851,2014-12-11 13:30:00,18671
7852,7852,2014-12-11 14:00:00,19082
7853,7853,2014-12-11 14:30:00,20224
7854,7854,2014-12-11 15:00:00,18966
7855,7855,2014-12-11 15:30:00,16165
7856,7856,2014-12-11 16:00:00,14013
7857,7857,2014-12-11 16:30:00,12246
7858,7858,2014-12-11 17:00:00,15021
7859,7859,2014-12-11 17:30:00,18834
7860,7860,2014-12-11 18:00:00,21115
7861,7861,2014-12-11 18:30:00,22746
7862,7862,2014-12-11 19:00:00,23679
7863,7863,2014-12-11 19:30:00,23992
7864,7864,2014-12-11 20:00:00,23597
7865,7865,2014-12-11 20:30:00,23581
7866,7866,2014-12-11 21:00:00,24093
7867,7867,2014-12-11 21:30:00,24130
7868,7868,2014-12-11 22:00:00,24027
7869,7869,2014-12-11 22:30:00,23575
7870,7870,2014-12-11 23:00:00,22502
7871,7871,2014-12-11 23:30:00,22049
7872,7872,2014-12-12 00:00:00,20667
7873,7873,2014-12-12 00:30:00,19265
7874,7874,2014-12-12 01:00:00,16192
7875,7875,2014-12-12 01:30:00,12814
7876,7876,2014-12-12 02:00:00,10410
7877,7877,2014-12-12 02:30:00,8218
7878,7878,2014-12-12 03:00:00,6335
7879,7879,2014-12-12 03:30:00,5377
7880,7880,2014-12-12 04:00:00,4659
7881,7881,2014-12-12 04:30:00,3597
7882,7882,2014-12-12 05:00:00,3208
7883,7883,2014-12-12 05:30:00,4698
7884,7884,2014-12-12 06:00:00,6900
7885,7885,2014-12-12 06:30:00,12308
7886,7886,2014-12-12 07:00:00,15444
7887,7887,2014-12-12 07:30:00,19511
7888,7888,2014-12-12 08:00:00,20489
7889,7889,2014-12-12 08:30:00,20834
7890,7890,2014-12-12 09:00:00,19854
7891,7891,2014-12-12 09:30:00,18687
7892,7892,2014-12-12 10:00:00,18014
7893,7893,2014-12-12 10:30:00,18564
7894,7894,2014-12-12 11:00:00,18237
7895,7895,2014-12-12 11:30:00,18916
7896,7896,2014-12-12 12:00:00,18244
7897,7897,2014-12-12 12:30:00,16850
7898,7898,2014-12-12 13:00:00,17845
7899,7899,2014-12-12 13:30:00,18162
7900,7900,2014-12-12 14:00:00,19043
7901,7901,2014-12-12 14:30:00,19128
7902,7902,2014-12-12 15:00:00,18287
7903,7903,2014-12-12 15:30:00,15667
7904,7904,2014-12-12 16:00:00,13938
7905,7905,2014-12-12 16:30:00,12626
7906,7906,2014-12-12 17:00:00,15807
7907,7907,2014-12-12 17:30:00,19375
7908,7908,2014-12-12 18:00:00,21905
7909,7909,2014-12-12 18:30:00,24008
7910,7910,2014-12-12 19:00:00,25410
7911,7911,2014-12-12 19:30:00,25568
7912,7912,2014-12-12 20:00:00,24888
7913,7913,2014-12-12 20:30:00,25190
7914,7914,2014-12-12 21:00:00,25350
7915,7915,2014-12-12 21:30:00,25927
7916,7916,2014-12-12 22:00:00,26737
7917,7917,2014-12-12 22:30:00,26771
7918,7918,2014-12-12 23:00:00,26180
7919,7919,2014-12-12 23:30:00,25739
7920,7920,2014-12-13 00:00:00,24743
7921,7921,2014-12-13 00:30:00,24285
7922,7922,2014-12-13 01:00:00,22826
7923,7923,2014-12-13 01:30:00,21266
7924,7924,2014-12-13 02:00:00,19907
7925,7925,2014-12-13 02:30:00,17053
7926,7926,2014-12-13 03:00:00,14423
7927,7927,2014-12-13 03:30:00,12363
7928,7928,2014-12-13 04:00:00,10600
7929,7929,2014-12-13 04:30:00,6501
7930,7930,2014-12-13 05:00:00,4211
7931,7931,2014-12-13 05:30:00,3425
7932,7932,2014-12-13 06:00:00,3475
7933,7933,2014-12-13 06:30:00,5132
7934,7934,2014-12-13 07:00:00,4986
7935,7935,2014-12-13 07:30:00,7716
7936,7936,2014-12-13 08:00:00,8873
7937,7937,2014-12-13 08:30:00,12361
7938,7938,2014-12-13 09:00:00,13217
7939,7939,2014-12-13 09:30:00,17706
7940,7940,2014-12-13 10:00:00,19199
7941,7941,2014-12-13 10:30:00,21605
7942,7942,2014-12-13 11:00:00,22106
7943,7943,2014-12-13 11:30:00,23452
7944,7944,2014-12-13 12:00:00,24095
7945,7945,2014-12-13 12:30:00,24114
7946,7946,2014-12-13 13:00:00,24368
7947,7947,2014-12-13 13:30:00,23648
7948,7948,2014-12-13 14:00:00,22929
7949,7949,2014-12-13 14:30:00,22531
7950,7950,2014-12-13 15:00:00,21489
7951,7951,2014-12-13 15:30:00,19081
7952,7952,2014-12-13 16:00:00,15734
7953,7953,2014-12-13 16:30:00,13140
7954,7954,2014-12-13 17:00:00,15041
7955,7955,2014-12-13 17:30:00,17961
7956,7956,2014-12-13 18:00:00,20757
7957,7957,2014-12-13 18:30:00,22233
7958,7958,2014-12-13 19:00:00,23550
7959,7959,2014-12-13 19:30:00,24311
7960,7960,2014-12-13 20:00:00,24320
7961,7961,2014-12-13 20:30:00,23465
7962,7962,2014-12-13 21:00:00,24125
7963,7963,2014-12-13 21:30:00,24696
7964,7964,2014-12-13 22:00:00,24848
7965,7965,2014-12-13 22:30:00,25952
7966,7966,2014-12-13 23:00:00,26481
7967,7967,2014-12-13 23:30:00,26376
7968,7968,2014-12-14 00:00:00,26065
7969,7969,2014-12-14 00:30:00,25745
7970,7970,2014-12-14 01:00:00,24053
7971,7971,2014-12-14 01:30:00,22288
7972,7972,2014-12-14 02:00:00,21263
7973,7973,2014-12-14 02:30:00,18637
7974,7974,2014-12-14 03:00:00,16106
7975,7975,2014-12-14 03:30:00,13609
7976,7976,2014-12-14 04:00:00,11786
7977,7977,2014-12-14 04:30:00,6978
7978,7978,2014-12-14 05:00:00,4468
7979,7979,2014-12-14 05:30:00,3728
7980,7980,2014-12-14 06:00:00,3611
7981,7981,2014-12-14 06:30:00,3909
7982,7982,2014-12-14 07:00:00,4139
7983,7983,2014-12-14 07:30:00,5583
7984,7984,2014-12-14 08:00:00,6831
7985,7985,2014-12-14 08:30:00,8929
7986,7986,2014-12-14 09:00:00,10358
7987,7987,2014-12-14 09:30:00,14261
7988,7988,2014-12-14 10:00:00,16254
7989,7989,2014-12-14 10:30:00,19993
7990,7990,2014-12-14 11:00:00,20203
7991,7991,2014-12-14 11:30:00,21630
7992,7992,2014-12-14 12:00:00,22210
7993,7993,2014-12-14 12:30:00,22458
7994,7994,2014-12-14 13:00:00,21793
7995,7995,2014-12-14 13:30:00,21177
7996,7996,2014-12-14 14:00:00,20831
7997,7997,2014-12-14 14:30:00,20577
7998,7998,2014-12-14 15:00:00,20293
7999,7999,2014-12-14 15:30:00,18839
8000,8000,2014-12-14 16:00:00,17406
8001,8001,2014-12-14 16:30:00,15292
8002,8002,2014-12-14 17:00:00,16443
8003,8003,2014-12-14 17:30:00,17727
8004,8004,2014-12-14 18:00:00,18988
8005,8005,2014-12-14 18:30:00,19533
8006,8006,2014-12-14 19:00:00,19548
8007,8007,2014-12-14 19:30:00,18055
8008,8008,2014-12-14 20:00:00,17006
8009,8009,2014-12-14 20:30:00,16671
8010,8010,2014-12-14 21:00:00,16007
8011,8011,2014-12-14 21:30:00,16344
8012,8012,2014-12-14 22:00:00,15913
8013,8013,2014-12-14 22:30:00,14327
8014,8014,2014-12-14 23:00:00,12060
8015,8015,2014-12-14 23:30:00,10952
8016,8016,2014-12-15 00:00:00,9228
8017,8017,2014-12-15 00:30:00,6754
8018,8018,2014-12-15 01:00:00,5230
8019,8019,2014-12-15 01:30:00,4058
8020,8020,2014-12-15 02:00:00,3386
8021,8021,2014-12-15 02:30:00,2854
8022,8022,2014-12-15 03:00:00,2088
8023,8023,2014-12-15 03:30:00,2063
8024,8024,2014-12-15 04:00:00,2573
8025,8025,2014-12-15 04:30:00,2606
8026,8026,2014-12-15 05:00:00,3027
8027,8027,2014-12-15 05:30:00,4795
8028,8028,2014-12-15 06:00:00,7029
8029,8029,2014-12-15 06:30:00,11534
8030,8030,2014-12-15 07:00:00,14434
8031,8031,2014-12-15 07:30:00,17808
8032,8032,2014-12-15 08:00:00,18371
8033,8033,2014-12-15 08:30:00,18743
8034,8034,2014-12-15 09:00:00,17992
8035,8035,2014-12-15 09:30:00,17405
8036,8036,2014-12-15 10:00:00,16508
8037,8037,2014-12-15 10:30:00,15778
8038,8038,2014-12-15 11:00:00,15424
8039,8039,2014-12-15 11:30:00,16627
8040,8040,2014-12-15 12:00:00,16484
8041,8041,2014-12-15 12:30:00,16637
8042,8042,2014-12-15 13:00:00,16135
8043,8043,2014-12-15 13:30:00,16513
